Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
BEL      1841-1849       26      0.01010  0.01005  0.50   59223     595   58925  2084562  35.20
BEL      1841-1849       27      0.00963  0.00958  0.50   58628     562   58347  2025636  34.55
BEL      1841-1849       28      0.00941  0.00936  0.50   58066     544   57794  1967289  33.88
BEL      1841-1849       29      0.00940  0.00936  0.50   57523     538   57253  1909495  33.20
BEL      1841-1849       30      0.00952  0.00947  0.50   56984     540   56714  1852241  32.50
BEL      1841-1849       31      0.00968  0.00963  0.50   56445     544   56173  1795527  31.81
BEL      1841-1849       32      0.00982  0.00977  0.50   55901     546   55628  1739354  31.12
BEL      1841-1849       33      0.01000  0.00995  0.50   55355     551   55079  1683726  30.42
BEL      1841-1849       34      0.01009  0.01004  0.50   54804     550   54529  1628647  29.72
BEL      1841-1849       35      0.01013  0.01008  0.50   54254     547   53980  1574118  29.01
BEL      1841-1849       36      0.01039  0.01033  0.50   53707     555   53429  1520138  28.30
BEL      1841-1849       37      0.01073  0.01067  0.50   53152     567   52868  1466709  27.59
BEL      1841-1849       38      0.01123  0.01117  0.50   52585     587   52291  1413841  26.89
BEL      1841-1849       39      0.01181  0.01174  0.50   51997     611   51692  1361550  26.18
BEL      1841-1849       40      0.01229  0.01221  0.50   51387     628   51073  1309858  25.49
BEL      1841-1849       41      0.01281  0.01273  0.50   50759     646   50436  1258785  24.80
BEL      1841-1849       42      0.01346  0.01337  0.50   50113     670   49778  1208348  24.11
BEL      1841-1849       43      0.01426  0.01416  0.50   49443     700   49093  1158570  23.43
BEL      1841-1849       44      0.01490  0.01479  0.50   48743     721   48382  1109478  22.76
BEL      1841-1849       45      0.01546  0.01534  0.50   48022     737   47654  1061095  22.10
BEL      1841-1849       46      0.01631  0.01618  0.50   47285     765   46903  1013442  21.43
BEL      1841-1849       47      0.01721  0.01707  0.50   46521     794   46123   966539  20.78
BEL      1841-1849       48      0.01831  0.01814  0.50   45726     830   45312   920415  20.13
BEL      1841-1849       49      0.01958  0.01939  0.50   44897     871   44462   875103  19.49
BEL      1841-1849       50      0.02068  0.02047  0.50   44026     901   43576   830642  18.87
BEL      1841-1849       51      0.02176  0.02152  0.50   43125     928   42661   787066  18.25
BEL      1841-1849       52      0.02304  0.02277  0.50   42197     961   41717   744405  17.64
BEL      1841-1849       53      0.02473  0.02443  0.50   41236    1008   40732   702688  17.04
BEL      1841-1849       54      0.02583  0.02550  0.50   40229    1026   39716   661956  16.45
BEL      1841-1849       55      0.02610  0.02577  0.50   39203    1010   38698   622240  15.87
BEL      1841-1849       56      0.02708  0.02672  0.50   38193    1020   37682   583543  15.28
BEL      1841-1849       57      0.02852  0.02812  0.50   37172    1045   36650   545861  14.68
BEL      1841-1849       58      0.03054  0.03008  0.50   36127    1087   35584   509211  14.10
BEL      1841-1849       59      0.03319  0.03265  0.50   35040    1144   34468   473627  13.52
BEL      1841-1849       60      0.03594  0.03531  0.50   33896    1197   33298   439159  12.96
BEL      1841-1849       61      0.03863  0.03790  0.50   32699    1239   32080   405861  12.41
BEL      1841-1849       62      0.04151  0.04066  0.50   31460    1279   30820   373782  11.88
BEL      1841-1849       63      0.04516  0.04416  0.50   30181    1333   29514   342961  11.36
BEL      1841-1849       64      0.04841  0.04727  0.50   28848    1364   28166   313447  10.87
BEL      1841-1849       65      0.05092  0.04965  0.50   27484    1365   26802   285281  10.38
BEL      1841-1849       66      0.05449  0.05305  0.50   26120    1386   25427   258479   9.90
BEL      1841-1849       67      0.05864  0.05697  0.50   24734    1409   24030   233052   9.42
BEL      1841-1849       68      0.06364  0.06168  0.50   23325    1439   22606   209022   8.96
BEL      1841-1849       69      0.06963  0.06729  0.50   21886    1473   21150   186417   8.52
BEL      1841-1849       70      0.07574  0.07297  0.50   20414    1490   19669   165267   8.10
BEL      1841-1849       71      0.08182  0.07860  0.50   18924    1487   18180   145598   7.69
BEL      1841-1849       72      0.08810  0.08438  0.50   17437    1471   16701   127418   7.31
BEL      1841-1849       73      0.09597  0.09158  0.50   15965    1462   15234   110717   6.93
BEL      1841-1849       74      0.10304  0.09799  0.50   14503    1421   13793    95483   6.58
BEL      1841-1849       75      0.10821  0.10266  0.50   13082    1343   12410    81690   6.24
BEL      1841-1849       76      0.11519  0.10892  0.50   11739    1279   11100    69280   5.90
BEL      1841-1849       77      0.12312  0.11598  0.50   10460    1213    9854    58180   5.56
BEL      1841-1849       78      0.13292  0.12464  0.50    9247    1153    8671    48326   5.23
BEL      1841-1849       79      0.14459  0.13484  0.50    8095    1092    7549    39655   4.90
BEL      1841-1849       80      0.16546  0.15282  0.50    7003    1070    6468    32106   4.58
BEL      1841-1849       81      0.17997  0.16511  0.50    5933     980    5443    25638   4.32
BEL      1841-1849       82      0.19600  0.17851  0.50    4953     884    4511    20195   4.08
BEL      1841-1849       83      0.21315  0.19262  0.50    4069     784    3677    15684   3.85
BEL      1841-1849       84      0.23021  0.20645  0.50    3285     678    2946    12007   3.65
BEL      1841-1849       85      0.24579  0.21889  0.50    2607     571    2322     9060   3.48
BEL      1841-1849       86      0.26136  0.23115  0.50    2036     471    1801     6739   3.31
BEL      1841-1849       87      0.27770  0.24384  0.50    1566     382    1375     4938   3.15
BEL      1841-1849       88      0.29456  0.25675  0.50    1184     304    1032     3563   3.01
BEL      1841-1849       89      0.31190  0.26982  0.50     880     237     761     2531   2.88
BEL      1841-1849       90      0.33026  0.28345  0.50     643     182     551     1770   2.75
BEL      1841-1849       91      0.34594  0.29493  0.50     460     136     393     1218   2.65
BEL      1841-1849       92      0.35702  0.30294  0.50     325      98     275      826   2.54
BEL      1841-1849       93      0.36377  0.30779  0.50     226      70     191      550   2.43
BEL      1841-1849       94      0.37491  0.31572  0.50     157      49     132      359   2.29
BEL      1841-1849       95      0.43957  0.36037  0.50     107      39      88      227   2.12
BEL      1841-1849       96      0.46190  0.37524  0.50      69      26      56      139   2.03
BEL      1841-1849       97      0.48438  0.38994  0.50      43      17      34       83   1.95
BEL      1841-1849       98      0.50693  0.40442  0.50      26      11      21       49   1.87
BEL      1841-1849       99      0.52945  0.41863  0.50      16       7      12       28   1.80
BEL      1841-1849      100      0.55185  0.43251  0.50       9       4       7       16   1.73
BEL      1841-1849      101      0.57404  0.44603  0.50       5       2       4        9   1.67
BEL      1841-1849      102      0.59594  0.45913  0.50       3       1       2        5   1.62
BEL      1841-1849      103      0.61746  0.47180  0.50       2       1       1        2   1.57
BEL      1841-1849      104      0.63854  0.48401  0.50       1       0       1        1   1.52
BEL      1841-1849      105      0.65909  0.49572  0.50       0       0       0        1   1.48
BEL      1841-1849      106      0.67906  0.50694  0.50       0       0       0        0   1.44
BEL      1841-1849      107      0.69839  0.51764  0.50       0       0       0        0   1.40
BEL      1841-1849      108      0.71705  0.52781  0.50       0       0       0        0   1.37
BEL      1841-1849      109      0.73499  0.53747  0.50       0       0       0        0   1.35
BEL      1841-1849      110+     0.75218  1.00000  1.33       0       0       0        0   1.33
BEL      1850-1859        0      0.18938  0.16719  0.30  100000   16719   88283  4028962  40.29
BEL      1850-1859        1      0.07625  0.07345  0.50   83281    6117   80223  3940679  47.32
BEL      1850-1859        2      0.03504  0.03444  0.50   77164    2658   75835  3860457  50.03
BEL      1850-1859        3      0.02377  0.02349  0.50   74506    1750   73632  3784621  50.80
BEL      1850-1859        4      0.01743  0.01728  0.50   72757    1257   72128  3710990  51.01
BEL      1850-1859        5      0.01303  0.01294  0.50   71499     926   71037  3638862  50.89
BEL      1850-1859        6      0.01048  0.01042  0.50   70574     736   70206  3567825  50.55
BEL      1850-1859        7      0.00879  0.00875  0.50   69838     611   69533  3497619  50.08
BEL      1850-1859        8      0.00750  0.00747  0.50   69227     517   68969  3428086  49.52
BEL      1850-1859        9      0.00657  0.00655  0.50   68710     450   68485  3359118  48.89
BEL      1850-1859       10      0.00579  0.00577  0.50   68260     394   68063  3290633  48.21
BEL      1850-1859       11      0.00521  0.00520  0.50   67866     353   67690  3222570  47.48
BEL      1850-1859       12      0.00487  0.00486  0.50   67513     328   67349  3154880  46.73
BEL      1850-1859       13      0.00476  0.00475  0.50   67186     319   67026  3087531  45.96
BEL      1850-1859       14      0.00490  0.00489  0.50   66867     327   66703  3020504  45.17
BEL      1850-1859       15      0.00529  0.00527  0.50   66540     351   66364  2953801  44.39
BEL      1850-1859       16      0.00579  0.00577  0.50   66189     382   65998  2887437  43.62
BEL      1850-1859       17      0.00640  0.00638  0.50   65807     420   65597  2821439  42.87
BEL      1850-1859       18      0.00711  0.00709  0.50   65387     463   65155  2755842  42.15
BEL      1850-1859       19      0.00791  0.00788  0.50   64923     511   64668  2690687  41.44
BEL      1850-1859       20      0.00875  0.00871  0.50   64412     561   64131  2626019  40.77
BEL      1850-1859       21      0.00939  0.00934  0.50   63851     597   63552  2561888  40.12
BEL      1850-1859       22      0.00976  0.00972  0.50   63254     615   62947  2498336  39.50
BEL      1850-1859       23      0.00983  0.00978  0.50   62640     613   62333  2435389  38.88
BEL      1850-1859       24      0.00958  0.00953  0.50   62027     591   61731  2373056  38.26
BEL      1850-1859       25      0.00908  0.00904  0.50   61436     555   61158  2311324  37.62
BEL      1850-1859       26      0.00861  0.00857  0.50   60881     522   60620  2250166  36.96
BEL      1850-1859       27      0.00825  0.00821  0.50   60359     496   60111  2189547  36.28
BEL      1850-1859       28      0.00802  0.00799  0.50   59863     478   59624  2129436  35.57
BEL      1850-1859       29      0.00798  0.00795  0.50   59385     472   59149  2069812  34.85
BEL      1850-1859       30      0.00810  0.00807  0.50   58912     475   58675  2010664  34.13
BEL      1850-1859       31      0.00827  0.00824  0.50   58437     481   58196  1951989  33.40
BEL      1850-1859       32      0.00845  0.00842  0.50   57956     488   57712  1893792  32.68
BEL      1850-1859       33      0.00863  0.00859  0.50   57468     494   57221  1836081  31.95
BEL      1850-1859       34      0.00879  0.00876  0.50   56974     499   56725  1778859  31.22
BEL      1850-1859       35      0.00900  0.00896  0.50   56475     506   56223  1722134  30.49
BEL      1850-1859       36      0.00923  0.00919  0.50   55970     514   55713  1665912  29.76
BEL      1850-1859       37      0.00953  0.00949  0.50   55456     526   55193  1610199  29.04
BEL      1850-1859       38      0.00986  0.00981  0.50   54930     539   54660  1555007  28.31
BEL      1850-1859       39      0.01020  0.01015  0.50   54390     552   54114  1500347  27.58
BEL      1850-1859       40      0.01063  0.01057  0.50   53838     569   53554  1446232  26.86
BEL      1850-1859       41      0.01109  0.01103  0.50   53269     588   52975  1392679  26.14
BEL      1850-1859       42      0.01151  0.01144  0.50   52681     603   52380  1339703  25.43
BEL      1850-1859       43      0.01191  0.01184  0.50   52079     617   51770  1287323  24.72
BEL      1850-1859       44      0.01237  0.01229  0.50   51462     633   51146  1235553  24.01
BEL      1850-1859       45      0.01294  0.01286  0.50   50829     653   50503  1184407  23.30
BEL      1850-1859       46      0.01358  0.01349  0.50   50176     677   49837  1133905  22.60
BEL      1850-1859       47      0.01430  0.01420  0.50   49499     703   49147  1084067  21.90
BEL      1850-1859       48      0.01512  0.01500  0.50   48796     732   48430  1034920  21.21
BEL      1850-1859       49      0.01597  0.01585  0.50   48064     762   47683   986490  20.52
BEL      1850-1859       50      0.01695  0.01681  0.50   47302     795   46905   938807  19.85
